Time,HR (bpm),Cadence,Temperatures (C)
00:45:06,179,87,36.0
00:45:07,180,87,36.0
00:45:08,180,87,36.0
00:45:09,180,86,35.9
00:45:10,180,87,36.0
00:45:11,180,86,36.0
00:45:12,180,85,36.0
00:45:16,180,88,36.0
00:45:17,180,87,36.0
00:45:18,180,87,36.0
00:45:19,180,87,36.0
00:45:20,180,86,36.0
00:45:21,180,87,36.0
00:45:22,180,86,36.0
00:45:23,180,85,36.0
00:45:24,179,84,36.0
00:45:25,179,84,36.0
00:45:26,179,84,36.0
00:45:27,179,82,36.0
00:45:28,179,81,36.0
00:45:29,178,80,36.0
00:45:30,178,80,36.0
00:45:31,178,80,36.0
00:45:32,178,80,36.0
00:45:33,178,79,36.0
00:45:34,177,79,36.0
00:45:35,177,80,36.0
00:45:36,177,81,36.0
00:45:37,177,81,35.9
00:45:38,177,80,36.0
00:45:39,177,79,36.0
00:45:40,177,79,36.0
00:45:41,177,80,36.0
00:45:42,177,84,36.0
00:45:43,176,86,36.0
00:45:44,176,90,36.0
00:45:47,176,90,36.0
00:45:48,177,90,36.0
00:45:49,177,90,36.0
00:45:50,177,91,36.0
00:45:51,177,91,36.0
00:45:52,177,91,36.1
00:45:53,177,91,36.0
00:45:54,178,92,36.1
00:45:55,178,91,36.0
00:45:56,178,90,36.0
00:45:57,178,90,36.0
00:45:58,178,89,36.1
00:45:59,178,91,36.0
00:46:00,179,92,36.1
00:46:01,179,93,36.0
00:46:02,179,95,36.0
00:46:03,179,96,36.0
00:46:04,179,97,36.0
00:46:05,179,95,36.0
00:46:06,179,96,36.1
00:46:07,179,95,36.0
00:46:08,179,95,36.2
00:46:09,180,94,36.1
00:46:10,180,95,36.0
00:46:11,180,95,36.0
00:46:12,180,95,36.1
00:46:13,180,95,36.0
00:46:14,180,93,36.2
00:46:17,180,92,36.0
00:46:18,180,92,36.1
00:46:19,180,92,36.1
00:46:20,180,92,36.1
00:46:21,180,93,36.0
00:46:22,180,94,36.1
00:46:23,180,93,36.1
00:46:24,181,93,36.1
00:46:25,181,94,36.0
00:46:26,181,94,36.1
00:46:27,181,93,36.1
00:46:28,181,94,36.2
00:46:29,181,95,36.2
00:46:30,181,94,36.2
00:46:31,181,95,36.1
00:46:32,181,94,36.1
00:46:33,182,94,36.1
00:46:34,182,95,36.2
00:46:35,182,96,36.2
00:46:36,182,100,36.1
00:46:37,182,105,36.1
00:46:38,182,111,36.1
00:46:39,183,115,36.2
00:46:40,183,116,36.1
00:46:41,183,117,36.1
00:46:42,183,116,36.1
00:46:43,184,116,36.1
00:46:44,184,119,36.2
00:46:45,184,123,36.1
00:46:46,185,131,36.2
00:46:47,185,132,36.3
00:46:48,185,140,36.2
00:46:49,185,147,36.2
00:46:50,186,154,36.2
00:46:51,186,154,36.2
00:46:52,187,156,36.3
00:46:53,187,156,36.2
00:46:54,187,152,36.3
00:46:55,188,149,36.2
00:46:56,188,149,36.2
00:46:57,189,139,36.2
00:46:58,189,128,36.3
00:46:59,190,119,36.3
00:47:00,190,107,36.2
00:47:01,191,89,36.2
00:47:02,191,69,36.2
00:47:03,191,69,36.2
00:47:04,191,59,36.3
00:47:05,191,56,36.2
00:47:06,191,54,36.2
00:47:07,191,52,36.2
00:47:08,191,52,36.3
00:47:09,191,51,36.2
00:47:10,191,51,36.3
00:47:11,191,49,36.2
00:47:12,190,48,36.2
00:47:15,190,45,36.2
00:47:16,189,46,36.2
00:47:17,189,48,36.2
00:47:18,189,49,36.2
00:47:19,188,49,36.2
00:47:20,188,48,36.2
00:47:21,188,48,36.2
00:47:22,188,48,36.2
00:47:23,187,48,36.1
00:47:24,187,47,36.1
00:47:25,187,46,36.2
00:47:26,187,46,36.1
00:47:27,187,46,36.0
00:47:28,186,44,36.0
00:47:29,186,43,36.0
00:47:30,186,43,36.0
00:47:31,186,42,36.0
00:47:32,186,42,36.0
00:47:33,185,42,36.0
00:47:34,185,40,36.0
00:47:35,184,40,36.0
00:47:36,183,39,36.0
00:47:37,182,41,35.9
00:47:38,182,46,35.9
00:47:39,181,51,35.9
00:47:40,180,56,35.8
00:47:41,180,60,35.8
00:47:42,179,63,35.8
00:47:43,178,64,35.8
00:47:44,178,67,36.0
00:47:45,177,68,35.8
00:47:46,177,70,35.8
00:47:47,176,70,35.8
00:47:48,176,72,35.8
00:47:49,176,73,35.8
00:47:50,176,72,35.8
00:47:51,175,71,35.7
00:47:52,175,71,35.8
00:47:53,175,71,35.7
00:47:54,175,71,35.7
00:47:55,176,70,35.7
00:47:56,176,70,35.6
00:47:57,176,69,35.7
00:47:58,176,69,35.7
00:47:59,176,70,35.7
00:48:00,176,72,35.7
00:48:01,176,73,35.7
00:48:02,176,74,35.6
00:48:03,176,76,35.7
00:48:04,175,76,35.5
00:48:05,174,74,35.6
00:48:06,174,73,35.6
00:48:07,173,71,35.5
00:48:08,173,69,35.7
00:48:09,172,68,35.5
00:48:10,172,68,35.5
00:48:11,171,69,35.5
00:48:12,171,70,35.5
00:48:13,170,71,35.5
00:48:14,170,72,35.5
00:48:15,169,73,35.5
00:48:16,169,74,35.5
00:48:17,169,75,35.5
00:48:18,168,77,35.5
00:48:19,168,79,35.5
00:48:20,167,81,35.4
00:48:21,167,81,35.4
00:48:22,166,81,35.4
00:48:23,166,83,35.3
00:48:24,166,85,35.3
00:48:25,166,89,35.3
00:48:26,165,90,35.3
00:48:27,165,91,35.4
00:48:28,165,91,35.3
00:48:29,165,91,35.3
00:48:30,166,91,35.3
00:48:31,166,91,35.3
00:48:32,166,90,35.3
00:48:33,166,92,35.3
00:48:34,165,92,35.3
00:48:35,165,92,35.3
00:48:36,165,93,35.3
00:48:39,165,92,35.2
00:48:40,165,91,35.3
00:48:41,166,91,35.3
00:48:42,166,91,35.2
00:48:43,166,90,35.3
00:48:44,166,92,35.3
00:48:45,166,92,35.2
00:48:46,166,93,35.3
00:48:47,167,92,35.3
00:48:48,167,92,35.1
00:48:49,167,92,35.3
00:48:50,168,91,35.3
00:48:51,168,91,35.3
00:48:52,168,91,35.2
00:48:53,168,91,35.3
00:48:54,168,89,35.3
00:48:55,168,89,35.2
00:48:56,168,89,35.2
00:48:57,168,89,35.3
00:48:58,168,89,35.2
00:48:59,168,90,35.3
00:49:00,168,90,35.3
00:49:01,168,97,35.3
00:49:02,168,103,35.3
00:49:03,168,107,35.3
00:49:04,169,108,35.3
00:49:05,169,106,35.3
00:49:06,169,106,35.3
00:49:07,169,104,35.3
00:49:08,169,104,35.3
00:49:09,170,103,35.3
00:49:10,170,104,35.3
00:49:11,171,105,35.3
00:49:12,171,104,35.3
00:49:13,171,104,35.3
00:49:14,172,105,35.3
00:49:15,172,108,35.3
00:49:16,172,107,35.3
00:49:17,172,109,35.3
00:49:18,173,107,35.3
00:49:19,173,109,35.3
00:49:20,173,109,35.3
00:49:21,173,109,35.3
00:49:22,174,109,35.3
00:49:23,174,109,35.3
00:49:24,174,110,35.3
00:49:25,175,110,35.3
00:49:26,175,109,35.3
00:49:27,175,108,35.3
00:49:28,176,108,35.3
00:49:29,176,108,35.3
00:49:30,176,107,35.5
00:49:31,176,108,35.3
00:49:32,176,106,35.3
00:49:33,177,107,35.3
00:49:34,177,106,35.3
00:49:38,177,104,35.4
00:49:39,177,100,35.3
00:49:40,178,99,35.4
00:49:41,178,101,35.4
00:49:42,178,102,35.4
00:49:43,178,105,35.4
00:49:44,178,105,35.4
00:49:45,178,106,35.5
00:49:46,178,105,35.5
00:49:47,178,103,35.3
00:49:48,178,104,35.5
00:49:49,178,103,35.4
00:49:50,178,103,35.3
00:49:51,178,103,35.4
00:49:52,178,102,35.5
00:49:53,179,105,35.5
00:49:54,179,104,35.4
00:49:55,179,104,35.4
00:49:56,179,104,35.5
00:49:57,179,102,35.3
00:49:58,179,101,35.4
00:49:59,179,102,35.5
00:50:00,179,100,35.4
00:50:01,180,99,35.5
00:50:02,180,99,35.3
00:50:03,180,99,35.5
00:50:04,180,98,35.4
00:50:05,180,99,35.3
00:50:06,180,100,35.4
00:50:07,180,100,35.5
00:50:08,180,100,35.3
00:50:09,180,100,35.3
00:50:10,180,100,35.3
00:50:11,180,99,35.3
00:50:12,180,95,35.3
00:50:13,180,95,35.3
00:50:14,180,92,35.3
00:50:15,180,87,35.3
00:50:16,180,86,35.3
00:50:17,180,87,35.4
00:50:18,180,88,35.4
00:50:19,180,88,35.3
00:50:20,180,95,35.3
00:50:21,180,96,35.4
00:50:22,180,97,35.3
00:50:23,179,96,35.4
00:50:24,180,95,35.3
00:50:25,180,95,35.3
00:50:26,180,92,35.4
00:50:27,180,92,35.3
00:50:28,180,92,35.3
00:50:29,180,95,35.3
00:50:30,180,95,35.3
00:50:31,180,93,35.4
00:50:32,180,93,35.3
00:50:33,180,90,35.3
00:50:34,180,88,35.3
00:50:35,180,86,35.3
00:50:36,180,81,35.3
00:50:37,180,79,35.3
00:50:38,180,78,35.4
00:50:39,180,78,35.5
00:50:40,180,79,35.3
00:50:41,179,81,35.3
00:50:42,179,81,35.3
00:50:43,179,81,35.5
00:50:44,179,82,35.3
00:50:45,179,81,35.3
00:50:46,179,81,35.3
00:50:47,179,81,35.3
00:50:48,179,80,35.4
00:50:49,178,81,35.3
00:50:50,178,84,35.3
00:50:51,178,85,35.3
00:50:52,178,88,35.3
00:50:53,178,88,35.3
00:50:54,178,88,35.3
00:50:55,178,88,35.3
00:50:56,178,88,35.3
00:50:57,178,86,35.3
00:50:58,177,87,35.3
00:51:04,177,88,35.3
00:51:05,177,89,35.3
00:51:06,177,87,35.3
00:51:07,176,87,35.3
00:51:08,176,87,35.3
00:51:09,176,87,35.3
00:51:10,176,86,35.3
00:51:11,177,86,35.3
00:51:12,177,86,35.2
00:51:13,177,85,35.3
00:51:14,177,85,35.3
00:51:15,177,84,35.3
00:51:16,177,84,35.3
00:51:17,177,84,35.3
00:51:18,177,85,35.3
00:51:19,177,86,35.3
00:51:20,177,85,35.3
00:51:21,177,86,35.3
00:51:22,177,86,35.5
00:51:23,177,86,35.3
00:51:24,177,86,35.3
00:51:25,177,88,35.3
00:51:26,177,89,35.3
00:51:27,177,90,35.3
00:51:28,177,90,35.3
00:51:29,177,90,35.3
00:51:30,177,89,35.3
00:51:31,177,89,35.3
00:51:32,177,89,35.3
00:51:33,177,88,35.3
00:51:34,178,87,35.3
00:51:35,178,84,35.3
00:51:36,178,84,35.3
00:51:37,177,84,35.3
00:51:38,177,84,35.3
00:51:39,177,84,35.3
00:51:40,177,84,35.3
00:51:41,177,84,35.3
00:51:42,177,83,35.3
00:51:43,177,83,35.3
00:51:44,177,83,35.3
00:51:45,177,84,35.3
00:51:46,177,85,35.3
00:51:47,177,86,35.3
00:51:48,177,85,35.3
00:51:49,177,85,35.3
00:51:50,177,84,35.3
00:51:51,177,85,35.3
00:51:52,177,86,35.3
00:51:53,177,86,35.3
00:51:54,177,87,35.3
00:51:55,177,88,35.3
00:51:56,177,88,35.3
00:51:57,177,89,35.4
00:51:58,177,88,35.3
00:52:02,177,89,35.3
00:52:03,177,88,35.3
00:52:04,177,88,35.3
00:52:05,177,88,35.3
00:52:06,177,88,35.3
00:52:07,177,88,35.3
00:52:08,177,88,35.3
00:52:09,177,88,35.3
00:52:10,177,88,35.3
00:52:11,177,89,35.3
00:52:12,176,88,35.3
00:52:13,176,89,35.3
00:52:14,176,89,35.3
00:52:15,176,89,35.3
00:52:16,176,89,35.3
00:52:17,176,89,35.3
00:52:18,176,90,35.3
00:52:19,176,90,35.2
00:52:20,176,91,35.3
00:52:21,176,91,35.3
00:52:22,177,90,35.3
00:52:23,177,90,35.3
00:52:24,177,89,35.3
00:52:25,177,90,35.4
00:52:26,177,89,35.5
00:52:27,177,90,35.3
00:52:28,177,89,35.4
00:52:29,176,90,35.5
00:52:30,176,90,35.3
00:52:31,176,90,35.3
00:52:32,176,89,35.4
00:52:33,176,89,35.3
00:52:34,176,88,35.4
00:52:35,176,89,35.3
00:52:36,176,87,35.3
00:52:37,176,87,35.3
00:52:38,176,86,35.3
00:52:39,176,87,35.3
00:52:40,176,86,35.5
00:52:41,176,85,35.4
00:52:42,176,85,35.5
00:52:43,175,87,35.4
00:52:44,175,86,35.5
00:52:45,175,86,35.5
00:52:46,175,88,35.5
00:52:47,175,87,35.5
00:52:48,175,87,35.5
00:52:49,175,87,35.5
00:52:50,175,86,35.5
00:52:51,175,87,35.5
00:52:52,175,86,35.5
00:52:53,175,87,35.5
00:52:54,175,87,35.5
00:52:55,175,88,35.5
00:52:56,176,88,35.5
00:52:57,176,88,35.5
00:52:58,176,88,35.5
00:52:59,176,88,35.5
00:53:00,176,88,35.3
00:53:01,176,90,35.5
00:53:02,176,89,35.5
00:53:03,176,90,35.5
00:53:04,176,90,35.5
00:53:05,176,91,35.5
00:53:06,176,90,35.3
00:53:07,176,91,35.5
00:53:08,177,91,35.5
00:53:09,177,92,35.5
00:53:10,177,91,35.5
00:53:11,177,91,35.5
00:53:12,177,90,35.5
00:53:13,178,92,35.5
00:53:14,178,91,35.5
00:53:15,178,91,35.5
00:53:16,179,90,35.5
00:53:17,179,90,35.5
00:53:18,179,90,35.5
00:53:19,179,91,35.5
00:53:20,180,91,35.5
00:53:21,180,91,35.5
00:53:22,180,91,35.5
00:53:23,180,92,35.5
00:53:24,181,91,35.5
00:53:25,181,92,35.5
00:53:26,181,92,35.5
00:53:27,181,92,35.5
00:53:28,181,91,35.5
00:53:29,182,92,35.5
00:53:30,182,92,35.5
00:53:31,182,92,35.5
00:53:32,182,91,35.5
00:53:33,182,91,35.5
00:53:34,182,91,35.5
00:53:35,182,91,35.5
00:53:36,182,92,35.4
00:53:37,183,92,35.5
00:53:38,183,92,35.5
00:53:39,183,93,35.5
00:53:40,183,93,35.5
00:53:41,183,94,35.5
00:53:42,183,94,35.5
00:53:43,183,94,35.5
00:53:44,183,95,35.5
00:53:45,183,95,35.5
00:53:46,183,96,35.5
00:53:47,183,96,35.5
00:53:48,183,94,35.5
00:53:49,183,94,35.6
00:53:50,183,94,35.5
00:53:51,183,93,35.5
00:53:52,183,94,35.5
00:53:53,183,96,35.5
00:53:54,183,97,35.7
00:53:55,183,95,35.6
00:53:56,184,96,35.5
00:53:57,184,94,35.5
00:53:58,184,93,35.7
00:53:59,184,94,35.5
00:54:00,184,95,35.5
00:54:01,184,95,35.7
00:54:02,184,95,35.5
00:54:03,184,96,35.5
00:54:04,184,96,35.7
00:54:05,184,96,35.6
00:54:06,184,96,35.5
00:54:07,184,97,35.6
00:54:08,184,97,35.7
00:54:09,184,96,35.7
00:54:10,185,96,35.6
00:54:11,185,97,35.5
00:54:12,185,95,35.7
00:54:13,185,95,35.7
00:54:14,185,95,35.7
00:54:15,185,95,35.6
00:54:16,185,93,35.7
00:54:17,185,94,35.7
00:54:18,185,96,35.7
00:54:19,185,95,35.7
00:54:20,185,95,35.7
00:54:21,186,96,35.5
00:54:22,186,96,35.6
00:54:23,186,95,35.8
00:54:24,186,95,35.7
00:54:25,186,96,35.7
00:54:26,186,96,35.7
00:54:27,185,94,35.7
00:54:28,185,95,35.6
00:54:29,185,94,35.7
00:54:30,185,94,35.5
00:54:31,185,95,35.7
00:54:32,185,94,35.8
00:54:33,185,94,35.7
00:54:34,185,94,35.7
00:54:35,185,94,35.7
00:54:36,185,94,35.7
00:54:37,185,95,35.8
00:54:38,185,94,35.7
00:54:39,185,95,35.7
00:54:40,185,95,35.7
00:54:41,185,93,35.7
00:54:42,185,94,35.7
00:54:43,185,94,35.7
00:54:44,185,93,35.7
00:54:45,186,94,35.7
00:54:46,186,94,35.7
00:54:47,186,94,35.7
00:54:48,186,95,35.7
00:54:49,186,95,35.7
00:54:50,186,94,35.8
00:54:51,186,94,35.8
00:54:52,186,93,35.7
00:54:53,186,94,35.7
00:54:54,186,94,35.7
00:54:55,186,94,35.7
00:54:56,186,96,35.7
00:54:57,186,99,35.8
00:54:58,187,102,35.8
00:54:59,187,102,35.7
00:55:00,187,103,35.7
00:55:01,187,102,35.7
00:55:02,187,101,35.8
00:55:03,187,102,35.8
00:55:04,187,101,35.8
00:55:05,187,102,35.8
00:55:06,187,101,35.7
00:55:07,187,101,35.7
00:55:08,187,100,35.8
00:55:09,187,98,35.8
00:55:10,188,99,35.8
00:55:11,188,99,35.8
00:55:12,188,98,35.8
00:55:13,188,99,35.8
00:55:14,188,100,35.8
00:55:15,188,99,35.7
00:55:16,188,100,35.8
00:55:17,188,103,35.8
00:55:18,188,103,35.7
00:55:19,188,103,35.8
00:55:20,188,102,35.8
00:55:21,188,102,35.8
00:55:22,188,102,35.8
00:55:23,189,103,35.8
00:55:24,189,102,35.8
00:55:25,189,104,35.7
00:55:26,189,105,35.8
00:55:27,189,106,35.8
00:55:28,189,104,35.8
00:55:29,189,104,35.8
00:55:30,189,104,35.8
00:55:31,189,103,35.8
00:55:32,189,104,35.8
00:55:33,189,103,35.9
00:55:34,190,104,35.9
00:55:35,190,108,35.8
00:55:36,190,109,35.8
00:55:37,190,114,35.9
00:55:38,190,114,35.8
00:55:39,190,115,35.8
00:55:40,190,115,36.0
00:55:41,190,117,35.9
00:55:42,190,118,35.9
00:55:43,190,123,35.9
00:55:44,190,125,36.0
00:55:45,190,125,35.9
00:55:46,191,125,35.9
00:55:47,191,124,36.0
00:55:48,191,123,36.0
00:55:49,191,123,36.0
00:55:50,191,124,35.9
00:55:51,191,125,36.0
00:55:52,191,125,36.0
00:55:53,191,123,36.0
00:55:54,191,123,35.9
00:55:55,191,123,36.0
00:55:56,191,123,35.9
00:55:57,191,123,35.9
00:55:58,191,123,36.0
00:55:59,191,124,36.0
00:56:00,191,123,35.8
00:56:01,191,118,36.0
00:56:02,191,112,36.0
00:56:03,192,101,36.0
00:56:04,191,45,36.0
00:56:05,191,49,36.0
00:56:06,191,49,36.0
00:56:07,191,23,36.0
00:56:08,191,16,36.0
00:56:09,191,0,36.0
00:56:10,191,0,36.1
00:56:11,191,57,36.0
00:56:12,191,57,36.0
00:56:13,190,48,36.1
00:56:14,190,48,36.1
00:56:15,190,50,36.2
00:56:16,189,50,36.1
00:56:17,189,44,36.1
00:56:18,189,44,36.1
00:56:19,188,39,36.1
00:56:20,188,39,36.0
00:56:21,187,36,36.1
00:56:22,187,39,36.0
00:56:23,187,39,36.1
00:56:24,186,37,36.0
00:56:25,186,35,36.1
00:56:26,186,39,36.1
00:56:27,185,39,36.1
00:56:28,185,38,36.1
00:56:29,185,42,36.1
00:56:30,184,49,36.0
00:56:31,184,55,36.1
00:56:32,184,60,36.1
00:56:33,183,63,36.1
00:56:34,183,65,36.0
00:56:35,182,68,36.0
00:56:36,182,68,36.1
00:56:37,181,69,36.1
00:56:38,181,69,36.0
00:56:39,181,70,36.1
00:56:40,180,70,36.0
00:56:41,180,72,36.0
00:56:42,179,72,36.1
00:56:43,179,72,36.1
00:56:44,179,71,36.1
00:56:45,178,71,36.0
00:56:46,178,70,36.0
00:56:47,177,69,36.0
00:56:48,177,68,36.0
00:56:49,177,67,36.0
00:56:50,176,67,36.1
00:56:51,176,68,36.1
00:56:52,176,68,36.0
00:56:53,175,69,36.0
00:56:54,175,67,36.0
00:56:55,175,66,36.1
00:56:56,175,66,36.0
00:56:57,174,65,36.0
00:56:58,174,64,36.0
00:56:59,175,63,36.1
00:57:00,175,63,36.2
00:57:01,175,62,36.0
00:57:02,175,60,36.1
00:57:03,175,60,36.0
00:57:04,175,59,36.0
00:57:05,176,58,36.1
00:57:06,176,58,36.0
00:57:07,176,57,36.0
00:57:08,176,56,36.1
00:57:09,176,55,36.1
00:57:10,176,56,36.1
00:57:11,176,56,36.1
00:57:12,176,55,36.1
00:57:13,176,55,36.0
00:57:14,176,56,36.0
00:57:15,176,56,36.0
00:57:16,176,57,36.0
00:57:17,176,57,36.0
00:57:18,176,57,36.0
00:57:19,176,58,36.0
00:57:20,175,58,36.0
00:57:21,175,58,36.0
00:57:22,175,57,35.9
00:57:23,175,57,35.8
00:57:24,174,57,35.8
00:57:25,174,57,35.9
00:57:26,174,57,35.8
00:57:27,173,56,35.9
00:57:28,173,56,35.8
00:57:29,173,55,35.8
00:57:30,172,54,35.9
00:57:31,172,54,35.8
00:57:32,171,53,35.8
00:57:33,171,53,35.9
00:57:34,170,53,35.8
00:57:35,169,54,35.9
00:57:36,169,54,35.9
00:57:37,168,54,35.8
00:57:38,168,53,35.9
00:57:39,167,52,35.8
00:57:40,167,50,35.8
00:57:41,167,50,35.8
00:57:42,166,50,35.8
00:57:43,166,51,35.8
00:57:44,165,52,35.8
00:57:45,165,52,35.8
00:57:46,165,52,35.8
00:57:47,164,52,35.7
00:57:48,164,52,35.8
00:57:49,164,52,35.7
00:57:50,163,51,35.8
00:57:51,163,51,35.7
00:57:52,162,51,35.7
00:57:53,162,52,35.7
00:57:54,162,55,35.6
00:57:55,162,57,35.5
00:57:56,162,59,35.7
00:57:57,162,59,35.5
00:57:58,163,59,35.5
00:57:59,163,58,35.7
00:58:00,163,57,35.5
00:58:01,163,57,35.5
00:58:02,163,54,35.5
00:58:03,163,51,35.5
00:58:04,163,51,35.5
00:58:05,163,51,35.5
00:58:06,163,52,35.5
00:58:07,163,52,35.4
00:58:08,162,51,35.5
00:58:09,162,51,35.3
00:58:10,162,50,35.4
00:58:11,162,49,35.5
00:58:12,161,50,35.4
00:58:13,160,50,35.5
00:58:14,160,49,35.3
00:58:15,159,49,35.3
00:58:16,159,50,35.4
00:58:17,159,50,35.3
00:58:18,159,50,35.3
00:58:19,160,47,35.3
00:58:20,159,47,35.3
00:58:21,159,22,35.2
00:58:22,159,16,35.3
00:58:23,160,0,35.3
00:58:24,160,0,35.3
00:58:25,160,0,35.3
00:58:26,160,0,35.3
00:58:27,160,0,35.4
00:58:28,160,0,35.3
00:58:29,160,0,35.4
00:58:30,159,0,35.3
00:58:31,158,0,35.3
00:58:32,157,0,35.3
00:58:33,156,0,35.3
00:58:34,154,0,35.3
00:58:35,153,0,35.3
00:58:36,151,0,35.3
00:58:37,151,0,35.3
00:58:38,150,0,35.3
00:58:39,149,0,35.3
00:58:40,148,0,35.3
00:58:41,147,0,35.3
00:58:42,146,0,35.3
00:58:43,144,0,35.3
00:58:44,144,0,35.3
00:58:45,143,0,35.3
00:58:46,143,0,35.3
00:58:47,143,0,35.3
00:58:48,142,0,35.3
00:58:49,141,0,35.3
00:58:50,141,0,35.3
00:58:51,141,0,35.3
00:58:52,141,0,35.3
00:58:53,141,0,35.3
00:58:54,140,0,35.3
00:58:55,139,0,35.3
00:58:56,139,0,35.3
00:58:57,139,0,35.3
00:58:58,140,0,35.3
00:58:59,140,0,35.3
00:59:00,141,0,35.3
00:59:01,141,0,35.3
00:59:02,141,0,35.3
00:59:03,141,0,35.3
00:59:04,141,0,35.3
00:59:05,141,0,35.3
00:59:06,140,0,35.3
00:59:07,140,0,35.3
00:59:08,140,0,35.3
00:59:09,140,0,35.3
00:59:10,140,0,35.3
00:59:11,141,0,35.3
00:59:12,142,0,35.3
00:59:13,142,0,35.3
00:59:14,143,0,35.3
00:59:15,143,0,35.3
00:59:16,144,0,35.3
00:59:17,144,0,35.3
00:59:18,145,0,35.3
00:59:19,146,0,35.3
00:59:20,147,0,35.3
00:59:21,147,0,35.3
00:59:22,148,0,35.3
00:59:23,148,0,35.3
00:59:24,148,0,35.3
00:59:25,147,0,35.3
00:59:26,147,0,35.3
00:59:27,147,0,35.3
00:59:28,146,0,35.3
00:59:29,147,0,35.3
00:59:30,147,0,35.3
00:59:31,147,0,35.5
00:59:32,148,0,35.3
00:59:33,148,0,35.3
00:59:34,148,0,35.5
00:59:35,148,0,35.3
00:59:36,148,0,35.4
00:59:37,148,0,35.3
00:59:38,147,0,35.3
00:59:39,147,0,35.5
00:59:40,147,0,35.5
00:59:41,147,0,35.3
00:59:42,147,0,35.4
00:59:43,148,0,35.3
00:59:44,148,0,35.3
00:59:45,148,0,35.5
00:59:46,149,0,35.4
00:59:47,149,0,35.4
00:59:48,148,0,35.5
00:59:49,148,0,35.5
00:59:50,148,0,35.5
00:59:51,147,0,35.5
00:59:52,148,0,35.5
00:59:53,149,0,35.4
00:59:54,149,0,35.5
00:59:55,149,0,35.5
00:59:56,150,0,35.3
00:59:57,150,0,35.5
00:59:58,151,0,35.5
00:59:59,151,0,35.4
01:00:00,152,0,35.5
01:00:01,152,0,35.5
01:00:02,153,0,35.5